matchid,hometeamname,awayteamname,ishometeam,isawayteam,isstaff,country,id,officialname,officialsurname,jerseyname,shortname,goalscored,cleansheet,matchplayed,suspendedifbooked,role
2024450,Belgium,Russia,true,false,false,Belgium,98078,Simon,Mignolet,Mignolet,Mignolet,,0,Mignolet,false,Goalkeeper
2024450,Belgium,Russia,true,false,false,Belgium,103333,Toby,Alderweireld,Alderweireld,Alderweireld,0,,Alderweireld,false,Defender
2024450,Belgium,Russia,true,false,false,Belgium,103335,Axel,Witsel,Witsel,Witsel,0,,Witsel,false,Midfield
2024450,Belgium,Russia,true,false,false,Belgium,103704,Jan,Vertonghen,Vertonghen,Vertonghen,0,,Vertonghen,false,Defender
2024450,Belgium,Russia,true,false,false,Belgium,1902160,Eden,Hazard,E. Hazard,E. Hazard,0,,E. Hazard,false,Midfield
2024450,Belgium,Russia,true,false,false,Belgium,1902165,Christian,Benteke,Benteke,Benteke,0,,Benteke,false,Forward
2024450,Belgium,Russia,true,false,false,Belgium,250005255,Dedryck,Boyata,Boyata,Boyata,0,,Boyata,false,Defender
2024450,Belgium,Russia,true,false,false,Belgium,250007046,Matz,Sels,Sels,Sels,,0,Sels,false,Goalkeeper
2024450,Belgium,Russia,true,false,false,Belgium,250008901,Kevin,De Bruyne,De Bruyne,De Bruyne,0,,De Bruyne,false,Midfield
2024450,Belgium,Russia,true,false,false,Belgium,250010802,Romelu,Lukaku,R. Lukaku,Lukaku,0,,Lukaku,false,Forward
2024450,Belgium,Russia,true,false,false,Belgium,250011668,Thibaut,Courtois,COURTOIS,Courtois,,0,Courtois,false,Goalkeeper
2024450,Belgium,Russia,true,false,false,Belgium,250012551,Thorgan,Hazard,T. Hazard,T. Hazard,0,,T. Hazard,false,Midfield
2024450,Belgium,Russia,true,false,false,Belgium,250019924,Dries,Mertens,Mertens,Mertens,0,,Mertens,false,Forward
2024450,Belgium,Russia,true,false,false,Belgium,250022315,Nacer,Chadli,Chadli,Chadli,0,,Chadli,false,Midfield
2024450,Belgium,Russia,true,false,false,Belgium,250023003,Dennis,Praet,Praet,Praet,0,,Praet,false,Midfield
2024450,Belgium,Russia,true,false,false,Belgium,250023009,Leandro,Trossard,Trossard,Trossard,0,,Trossard,false,Forward
2024450,Belgium,Russia,true,false,false,Belgium,71982,Thomas,Vermaelen,Vermaelen,Vermaelen,0,,Vermaelen,false,Defender
2024450,Belgium,Russia,true,false,false,Belgium,250029318,Thomas,Meunier,Meunier,Meunier,0,,Meunier,false,Defender
2024450,Belgium,Russia,true,false,false,Belgium,250038932,Michy,Batshuayi,Batshuayi,Batshuayi,0,,Batshuayi,false,Forward
2024450,Belgium,Russia,true,false,false,Belgium,250058949,Timothy,Castagne,Castagne,Castagne,0,,Castagne,false,Defender
2024450,Belgium,Russia,true,false,false,Belgium,250064006,Youri,Tielemans,Tielemans,Tielemans,0,,Tielemans,false,Midfield
2024450,Belgium,Russia,true,false,false,Belgium,250064188,Hans,Vanaken,Vanaken,Vanaken,0,,Vanaken,false,Midfield
2024450,Belgium,Russia,true,false,false,Belgium,250064362,Jason,Denayer,Denayer,Denayer,0,,Denayer,false,Defender
2024450,Belgium,Russia,true,false,false,Belgium,250042602,Leander,Dendoncker,Dendoncker,Dendoncker,0,,Dendoncker,false,Midfield
2024450,Belgium,Russia,true,false,false,Belgium,250113142,Jeremy,Doku,Doku,Doku,0,,Doku,false,Forward
2024450,Belgium,Russia,true,false,false,Belgium,250040959,Yannick,Carrasco,CARRASCO,Carrasco,0,,Carrasco,false,Midfield
2024450,Belgium,Russia,true,false,true,Scotland,55522,Shaun,Maloney,,,,,,,ACO
2024450,Belgium,Russia,true,false,true,Belgium,1902488,Piet,Erauw,,,,,,,ADMIN
2024450,Belgium,Russia,true,false,true,Belgium,150415502,Erwin,Lemmens,,,,,,,ADMIN
2024450,Belgium,Russia,true,false,true,Spain,250016130,Roberto,Martinez,,,,,,,CO
2024450,Belgium,Russia,true,false,true,Belgium,250154901,Kristof,Sas,,,,,,,DOC
2024450,Belgium,Russia,true,false,true,Wales,250123547,Richard,Evans,,,,,,,FTNCOA
2024450,Belgium,Russia,true,false,true,Spain,250075949,Inaki,Vergara,,,,,,,GKCOA
2024450,Belgium,Russia,true,false,true,Belgium,1902489,Guido,Van Onsem,,,,,,,KITMAN
2024450,Belgium,Russia,true,false,true,France,24057,Thierry,Henry,,,,,,,OTH
2024450,Belgium,Russia,true,false,true,Belgium,250082078,Geert,Neirynck,,,,,,,PH
2024450,Belgium,Russia,true,false,true,England,250075930,Luke,Benstead,,,,,,,STCOA
2024450,Belgium,Russia,false,true,false,Russia,250042589,Vyacheslav,Karavaev,Karavaev,Karavaev,0,,Karavaev,false,Defender
2024450,Belgium,Russia,false,true,false,Russia,250116727,Igor,Diveev,Diveev,Diveev,0,,Diveev,false,Defender
2024450,Belgium,Russia,false,true,false,Russia,250118442,Aleksandr,Sobolev,Sobolev,Sobolev,0,,Sobolev,false,Forward
2024450,Belgium,Russia,false,true,false,Russia,250135265,Maksim,Mukhin,Mukhin,Mukhin,0,,Mukhin,false,Midfield
2024450,Belgium,Russia,false,true,false,Russia,250146595,Denis,Makarov,Makarov,Makarov,0,,Makarov,false,Forward
2024450,Belgium,Russia,false,true,false,Russia,250154966,Yuri,Dyupin,Diupin,Dyupin,,0,Dyupin,false,Goalkeeper
2024450,Belgium,Russia,false,true,false,Russia,250052963,,Mário Fernandes,Mário Fernandes,Mário Fernandes,0,,Mário Fernandes,false,Defender
2024450,Belgium,Russia,false,true,false,Russia,250058227,Aleksandr,Golovin,Golovin,Golovin,0,,Golovin,false,Midfield
2024450,Belgium,Russia,false,true,false,Russia,250058228,Dmitri,Barinov,Barinov,Barinov,0,,Barinov,false,Midfield
2024450,Belgium,Russia,false,true,false,Russia,250058763,Rifat,Zhemaletdinov,Zhemaletdinov,Zhemaletdinov,0,,Zhemaletdinov,false,Midfield
2024450,Belgium,Russia,false,true,false,Russia,250070391,Andrei,Semenov,Semyonov,Semenov,0,,Semenov,false,Defender
2024450,Belgium,Russia,false,true,false,Russia,250083244,Aleksei,Miranchuk,Miranchuk,Aleksei Miranchuk,0,,Aleksei Miranchuk,false,Forward
2024450,Belgium,Russia,false,true,false,Russia,250089462,Daniil,Fomin,Fomin,Fomin,0,,Fomin,false,Midfield
2024450,Belgium,Russia,false,true,false,Russia,250090101,Matvei,Safonov,Safonov,Safonov,,0,Safonov,false,Goalkeeper
2024450,Belgium,Russia,false,true,false,Russia,250102096,Roman,Evgenyev,Evgenyev,Evgenyev,0,,Evgenyev,false,Defender
2024450,Belgium,Russia,false,true,false,Russia,250105976,Georgi,Dzhikiya,Dzhikiia,Dzhikiya,0,,Dzhikiya,false,Defender
2024450,Belgium,Russia,false,true,false,Russia,250111090,Daler,Kuzyaev,Kuzyaev,Kuzyaev,0,,Kuzyaev,false,Midfield
2024450,Belgium,Russia,false,true,false,Russia,250039177,Denis,Cheryshev,CHERYCHEV,Cheryshev,0,,Cheryshev,false,Midfield
2024450,Belgium,Russia,false,true,false,Russia,94880,Yuri,Zhirkov,Zhirkov,Zhirkov,0,,Zhirkov,false,Midfield
2024450,Belgium,Russia,false,true,false,Russia,97787,Artem,Dzyuba,Dzyuba,Dzyuba,0,,Dzyuba,false,Forward
2024450,Belgium,Russia,false,true,false,Russia,250024491,Roman,Zobnin,Zobnin,Zobnin,0,,Zobnin,false,Midfield
2024450,Belgium,Russia,false,true,false,Russia,250021669,Magomed,Ozdoev,Ozdoev,Ozdoev,0,,Ozdoev,false,Midfield
2024450,Belgium,Russia,false,true,false,Russia,1906051,Anton,Shunin,Shunin,Shunin,,0,Shunin,false,Goalkeeper
2024450,Belgium,Russia,false,true,false,Russia,1906990,Anton,Zabolotny,Zabolotniy,Zabolotny,0,,Zabolotny,false,Forward
2024450,Belgium,Russia,false,true,false,Russia,103984,Aleksei,Ionov,Ionov,Ionov,0,,Ionov,false,Forward
2024450,Belgium,Russia,false,true,false,Russia,1900711,Fedor,Kudryashov,KUDRYASHOV,Kudryashov,0,,Kudryashov,false,Defender
2024450,Belgium,Russia,false,true,true,Russia,29516,Stanislav,Cherchesov,,,,,,,CO
2024450,Belgium,Russia,false,true,true,Russia,2211694,Evgeny,Savin,,,,,,,DIR
2024450,Belgium,Russia,false,true,true,Russia,150366186,Mikhail,Butovskiy,,,,,,,DOC
2024450,Belgium,Russia,false,true,true,Russia,250018439,Eduard,Tsgoev,,,,,,,DOC
2024450,Belgium,Russia,false,true,true,Russia,250050753,Eduard,Bezuglov,,,,,,,DOC
2024450,Belgium,Russia,false,true,true,Lithuania,6794,Gintaras,Stauce,,,,,,,GKCOA
2024450,Belgium,Russia,false,true,true,Russia,250050457,Andrey,Pronchev,,,,,,,MAS
2024450,Belgium,Russia,false,true,true,Argentina,250074317,Sergio Gabriel,De San Martin,,,,,,,PH
2024462,Croatia,Czech Republic,true,false,false,Croatia,103310,Ivan,Perišic,Perišic,Perišic,0,,Perišic,false,Midfield
2024462,Croatia,Czech Republic,true,false,false,Croatia,108567,Domagoj,Vida,Vida,Vida,0,,Vida,false,Defender
2024462,Croatia,Czech Republic,true,false,false,Croatia,108956,Lovre,Kalinic,Kalinic,Kalinic,,0,Kalinic,false,Goalkeeper
2024462,Croatia,Czech Republic,true,false,false,Croatia,1906416,Andrej,Kramaric,Kramaric,Kramaric,0,,Kramaric,false,Forward
2024462,Croatia,Czech Republic,true,false,false,Croatia,1906421,Šime,Vrsaljko,VRSALJKO,Vrsaljko,0,,Vrsaljko,false,Defender
2024462,Croatia,Czech Republic,true,false,false,Croatia,74699,Luka,Modric,MODRIC,Modric,0,,Modric,false,Midfield
2024462,Croatia,Czech Republic,true,false,false,Croatia,97206,Milan,Badelj,Badelj,Badelj,0,,Badelj,false,Midfield
2024462,Croatia,Czech Republic,true,false,false,Croatia,97219,Dejan,Lovren,Lovren,Lovren,0,,Lovren,false,Defender
2024462,Croatia,Czech Republic,true,false,false,Croatia,250012526,Simon,Sluga,Sluga,Sluga,,0,Sluga,false,Goalkeeper
2024462,Croatia,Czech Republic,true,false,false,Croatia,250019552,Mile,Škoric,Škoric,Škoric,0,,Škoric,false,Defender
2024462,Croatia,Czech Republic,true,false,false,Croatia,250023551,Mateo,Kovacic,Kovacic,Kovacic,0,,Kovacic,true,Midfield
2024462,Croatia,Czech Republic,true,false,false,Croatia,250024176,Mislav,Oršic,Oršic,Oršic,0,,Oršic,false,Midfield
2024462,Croatia,Czech Republic,true,false,false,Croatia,250033878,Ante,Rebic,A. Rebic,Rebic,0,,Rebic,false,Forward
2024462,Croatia,Czech Republic,true,false,false,Croatia,250040564,Marcelo,Brozovic,Brozovic,Brozovic,0,,Brozovic,true,Midfield
2024462,Croatia,Czech Republic,true,false,false,Croatia,250042625,Dominik,Livakovic,Livakovic,Livakovic,,0,Livakovic,false,Goalkeeper
2024462,Croatia,Czech Republic,true,false,false,Croatia,250042631,Mario,Pašalic,Pašalic,Pašalic,0,,Pašalic,false,Midfield
2024462,Croatia,Czech Republic,true,false,false,Croatia,250053837,Ante,Budimir,Budimir,Budimir,0,,Budimir,false,Forward
2024462,Croatia,Czech Republic,true,false,false,Croatia,250063394,Bruno,Petkovic,Petkovic,Petkovic,0,,Petkovic,false,Forward
2024462,Croatia,Czech Republic,true,false,false,Croatia,250066132,Josip,Brekalo,Brekalo,Brekalo,0,,Brekalo,false,Forward
2024462,Croatia,Czech Republic,true,false,false,Croatia,250066135,Nikola,Vlašic,Vlašic,Vlašic,0,,Vlašic,false,Midfield
2024462,Croatia,Czech Republic,true,false,false,Croatia,250058183,Duje,Caleta-Car,Caleta-Car,Caleta-Car,0,,Caleta-Car,true,Defender
2024462,Croatia,Czech Republic,true,false,false,Croatia,250078379,Josip,Juranovic,Juranovic,Juranovic,0,,Juranovic,false,Defender
2024462,Croatia,Czech Republic,true,false,false,Croatia,250084988,Borna,Barišic,Barišic,Barišic,0,,Barišic,false,Defender
2024462,Croatia,Czech Republic,true,false,false,Croatia,250098468,Luka,Ivanušec,Ivanušec,Ivanušec,0,,Ivanušec,false,Midfield
2024462,Croatia,Czech Republic,true,false,false,Croatia,250116707,Domagoj,Bradaric,Bradaric,Bradaric,0,,Bradaric,false,Defender
2024462,Croatia,Czech Republic,true,false,false,Croatia,250127284,Joško,Gvardiol,Gvardiol,Gvardiol,0,,Gvardiol,false,Defender
2024462,Croatia,Czech Republic,true,false,true,Croatia,3005,Dražen,Ladic,,,,,,,ACO
2024462,Croatia,Czech Republic,true,false,true,Croatia,285880,Iva,Olivari-Uliša,,,,,,,ADMIN
2024462,Croatia,Czech Republic,true,false,true,Croatia,32890,Zlatko,Dalic,,,,,,,CO
2024462,Croatia,Czech Republic,true,false,true,Croatia,283535,Saša,Jankovic,,,,,,,DOC
2024462,Croatia,Czech Republic,true,false,true,Croatia,250122706,Luka,Milanovic,,,,,,,FTNCOA
2024462,Croatia,Czech Republic,true,false,true,Croatia,26149,Marjan,Mrmic,,,,,,,GKCOA
2024462,Croatia,Czech Republic,true,false,true,Croatia,150384357,Goran,Vincek,,,,,,,KITMAN
2024462,Croatia,Czech Republic,true,false,true,,69622,,,,,,,,,OTH
2024462,Croatia,Czech Republic,true,false,true,,286564,,,,,,,,,OTH
2024462,Croatia,Czech Republic,true,false,true,Croatia,290018,Miroslav,Jamnic,,,,,,,PH
2024462,Croatia,Czech Republic,true,false,true,Croatia,250072787,Goran,Beloglavec,,,,,,,PH
2024462,Croatia,Czech Republic,false,true,false,Czech Republic,250144288,Jakub,Pešek,Pešek,Pešek,0,,Pešek,false,Midfield
2024462,Croatia,Czech Republic,false,true,false,Czech Republic,250124916,David,Zima,Zima,Zima,0,,Zima,false,Defender
2024462,Croatia,Czech Republic,false,true,false,Czech Republic,250114001,Adam,Hložek,Hložek,Hložek,0,,Hložek,false,Forward
2024462,Croatia,Czech Republic,false,true,false,Czech Republic,250092717,Antonín,Barák,Barák,Barák,0,,Barák,false,Midfield
2024462,Croatia,Czech Republic,false,true,false,Czech Republic,250081964,Jakub,Jankto,Jankto,Jankto,0,,Jankto,false,Midfield
2024462,Croatia,Czech Republic,false,true,false,Czech Republic,250061048,Vladimír,Coufal,Coufal,Coufal,0,,Coufal,false,Defender
2024462,Croatia,Czech Republic,false,true,false,Czech Republic,250066618,Tomáš,Soucek,Soucek,Soucek,0,,Soucek,false,Midfield
2024462,Croatia,Czech Republic,false,true,false,Czech Republic,250077921,Alex,Král,Král,Král,0,,Král,false,Midfield
2024462,Croatia,Czech Republic,false,true,false,Czech Republic,250077931,Michal,Sadílek,Sadílek,Sadílek,0,,Sadílek,false,Midfield
2024462,Croatia,Czech Republic,false,true,false,Czech Republic,250054481,Tomáš,Holeš,Holeš,Holeš,0,,Holeš,false,Defender
2024462,Croatia,Czech Republic,false,true,false,Czech Republic,250055105,Aleš,Mateju,Mateju,Mateju,0,,Mateju,false,Defender
2024462,Croatia,Czech Republic,false,true,false,Czech Republic,250055110,Patrik,Schick,Schick,Schick,2,,Schick,false,Forward
2024462,Croatia,Czech Republic,false,true,false,Czech Republic,250055928,Petr,Ševcík,Ševcík,Ševcík,0,,Ševcík,false,Midfield
2024462,Croatia,Czech Republic,false,true,false,Czech Republic,250045608,Aleš,Mandous,Mandous,Mandous,,0,Mandous,false,Goalkeeper
2024462,Croatia,Czech Republic,false,true,false,Czech Republic,250040527,Vladimír,Darida,Darida,Darida,0,,Darida,false,Midfield
2024462,Croatia,Czech Republic,false,true,false,Czech Republic,250029287,Michael,Krmencík,Krmencik,Krmencík,0,,Krmencík,false,Forward
2024462,Croatia,Czech Republic,false,true,false,Czech Republic,250023590,Tomáš,Koubek,Koubek,Koubek,,0,Koubek,false,Goalkeeper
2024462,Croatia,Czech Republic,false,true,false,Czech Republic,250014597,Jakub,Brabec,Brabec,Brabec,0,,Brabec,false,Defender
2024462,Croatia,Czech Republic,false,true,false,Czech Republic,102696,Tomáš,Pekhart,Pekhart,Pekhart,0,,Pekhart,false,Forward
2024462,Croatia,Czech Republic,false,true,false,Czech Republic,1907136,Jan,Boril,Boril,Boril,0,,Boril,false,Defender
2024462,Croatia,Czech Republic,false,true,false,Czech Republic,1909688,Matej,Vydra,Vydra,Vydra,0,,Vydra,false,Forward
2024462,Croatia,Czech Republic,false,true,false,Czech Republic,150296281,Lukáš,Masopust,Masopust,Masopust,0,,Masopust,false,Midfield
2024462,Croatia,Czech Republic,false,true,false,Czech Republic,250000898,Tomáš,Vaclík,Vaclík,Vaclík,,1,Vaclík,false,Goalkeeper
2024462,Croatia,Czech Republic,false,true,false,Czech Republic,250000900,Ondrej,Celustka,Celustka,Celustka,0,,Celustka,false,Defender
2024462,Croatia,Czech Republic,false,true,false,Czech Republic,250004178,Pavel,Kaderábek,Kaderábek,Kaderábek,0,,Kaderábek,false,Defender
2024462,Croatia,Czech Republic,false,true,false,Czech Republic,250011913,Tomáš,Kalas,Kalas,Kalas,0,,Kalas,false,Defender
2024462,Croatia,Czech Republic,false,true,true,Czech Republic,250085667,Jirí,Chytrý,,,,,,,ACO
2024462,Croatia,Czech Republic,false,true,true,Czech Republic,19310,Jaroslav,Šilhavý,,,,,,,CO
2024462,Croatia,Czech Republic,false,true,true,Czech Republic,250104233,Petr,Krejcí Sr.,,,,,,,DOC
2024462,Croatia,Czech Republic,false,true,true,Czech Republic,250099030,Pavel,Cvancara,,,,,,,FTNCOA
2024462,Croatia,Czech Republic,false,true,true,Czech Republic,26231,Radek,Cerný,,,,,,,GKCOA
2024462,Croatia,Czech Republic,false,true,true,Czech Republic,250085669,Milan,Veselý,,,,,,,GKCOA
2024462,Croatia,Czech Republic,false,true,true,Czech Republic,250075636,Josef,Hamšík,,,,,,,KITMAN
2024462,Croatia,Czech Republic,false,true,true,Czech Republic,15717,Tomáš,Galásek,,,,,,,OTH
2024462,Croatia,Czech Republic,false,true,true,,150127801,,,,,,,,,OTH
2024462,Croatia,Czech Republic,false,true,true,Czech Republic,150161644,Martin,Janoušek,,,,,,,PH
2024462,Croatia,Czech Republic,false,true,true,,250110183,,,,,,,,,TECDIR
2024472,Croatia,Scotland,true,false,false,Croatia,250127284,Joško,Gvardiol,Gvardiol,Gvardiol,0,,Gvardiol,false,Defender
2024472,Croatia,Scotland,true,false,false,Croatia,250098468,Luka,Ivanušec,Ivanušec,Ivanušec,0,,Ivanušec,false,Midfield
2024472,Croatia,Scotland,true,false,false,Croatia,250116707,Domagoj,Bradaric,Bradaric,Bradaric,0,,Bradaric,false,Defender
2024472,Croatia,Scotland,true,false,false,Croatia,250078379,Josip,Juranovic,Juranovic,Juranovic,0,,Juranovic,false,Defender
2024472,Croatia,Scotland,true,false,false,Croatia,250084988,Borna,Barišic,Barišic,Barišic,0,,Barišic,false,Defender
2024472,Croatia,Scotland,true,false,false,Croatia,250063394,Bruno,Petkovic,Petkovic,Petkovic,0,,Petkovic,false,Forward
2024472,Croatia,Scotland,true,false,false,Croatia,250066132,Josip,Brekalo,Brekalo,Brekalo,0,,Brekalo,false,Forward
2024472,Croatia,Scotland,true,false,false,Croatia,250066135,Nikola,Vlašic,Vlašic,Vlašic,0,,Vlašic,false,Midfield
2024472,Croatia,Scotland,true,false,false,Croatia,250058183,Duje,Caleta-Car,Caleta-Car,Caleta-Car,0,,Caleta-Car,true,Defender
2024472,Croatia,Scotland,true,false,false,Croatia,1906416,Andrej,Kramaric,Kramaric,Kramaric,0,,Kramaric,false,Forward
2024472,Croatia,Scotland,true,false,false,Croatia,1906421,Šime,Vrsaljko,VRSALJKO,Vrsaljko,0,,Vrsaljko,false,Defender
2024472,Croatia,Scotland,true,false,false,Croatia,250012526,Simon,Sluga,Sluga,Sluga,,0,Sluga,false,Goalkeeper
2024472,Croatia,Scotland,true,false,false,Croatia,250019552,Mile,Škoric,Škoric,Škoric,0,,Škoric,false,Defender
2024472,Croatia,Scotland,true,false,false,Croatia,250023551,Mateo,Kovacic,Kovacic,Kovacic,0,,Kovacic,true,Midfield
2024472,Croatia,Scotland,true,false,false,Croatia,250024176,Mislav,Oršic,Oršic,Oršic,0,,Oršic,false,Midfield
2024472,Croatia,Scotland,true,false,false,Croatia,250033878,Ante,Rebic,A. Rebic,Rebic,0,,Rebic,false,Forward
2024472,Croatia,Scotland,true,false,false,Croatia,250040564,Marcelo,Brozovic,Brozovic,Brozovic,0,,Brozovic,true,Midfield
2024472,Croatia,Scotland,true,false,false,Croatia,250042625,Dominik,Livakovic,Livakovic,Livakovic,,0,Livakovic,false,Goalkeeper
2024472,Croatia,Scotland,true,false,false,Croatia,250042631,Mario,Pašalic,Pašalic,Pašalic,0,,Pašalic,false,Midfield
2024472,Croatia,Scotland,true,false,false,Croatia,250053837,Ante,Budimir,Budimir,Budimir,0,,Budimir,false,Forward
2024472,Croatia,Scotland,true,false,false,Croatia,74699,Luka,Modric,MODRIC,Modric,0,,Modric,false,Midfield
2024472,Croatia,Scotland,true,false,false,Croatia,97206,Milan,Badelj,Badelj,Badelj,0,,Badelj,false,Midfield
2024472,Croatia,Scotland,true,false,false,Croatia,97219,Dejan,Lovren,Lovren,Lovren,0,,Lovren,true,Defender
2024472,Croatia,Scotland,true,false,false,Croatia,103310,Ivan,Perišic,Perišic,Perišic,1,,Perišic,false,Midfield
2024472,Croatia,Scotland,true,false,false,Croatia,108567,Domagoj,Vida,Vida,Vida,0,,Vida,false,Defender
2024472,Croatia,Scotland,true,false,false,Croatia,108956,Lovre,Kalinic,Kalinic,Kalinic,,0,Kalinic,false,Goalkeeper
2024472,Croatia,Scotland,true,false,true,Croatia,3005,Dražen,Ladic,,,,,,,ACO
2024472,Croatia,Scotland,true,false,true,Croatia,285880,Iva,Olivari-Uliša,,,,,,,ADMIN
2024472,Croatia,Scotland,true,false,true,Croatia,32890,Zlatko,Dalic,,,,,,,CO
2024472,Croatia,Scotland,true,false,true,Croatia,283535,Saša,Jankovic,,,,,,,DOC
2024472,Croatia,Scotland,true,false,true,Croatia,250122706,Luka,Milanovic,,,,,,,FTNCOA
