matchid,hometeamname,awayteamname,ispitch,isbench,isstaff,country,id,officialname,officialsurname,shortname,role,jerseynumber,isgoalkeeper,jerseyname,iscaptain,tacticx,tacticy,numorder,isbooked
2024450,Belgium,Russia,true,false,false,Belgium,250005255,Dedryck,Boyata,Boyata,defenders,4,False,Boyata,False,309,506,3,NA
2024450,Belgium,Russia,true,false,false,Belgium,103704,Jan,Vertonghen,Vertonghen,defenders,5,False,Vertonghen,True,344,262,4,NA
2024450,Belgium,Russia,true,false,false,Belgium,250064006,Youri,Tielemans,Tielemans,midfielders,8,False,Tielemans,False,476,440,5,NA
2024450,Belgium,Russia,true,false,false,Belgium,250010802,Romelu,Lukaku,Lukaku,forwards,9,False,R. Lukaku,False,729,526,6,NA
2024450,Belgium,Russia,true,false,false,Belgium,250040959,Yannick,Carrasco,Carrasco,midfielders,11,False,CARRASCO,False,653,253,7,NA
2024450,Belgium,Russia,true,false,false,Belgium,250019924,Dries,Mertens,Mertens,forwards,14,False,Mertens,False,650,712,8,NA
2024450,Belgium,Russia,true,false,false,Belgium,250012551,Thorgan,Hazard,T. Hazard,midfielders,16,False,T. Hazard,False,507,102,9,NA
2024450,Belgium,Russia,true,false,false,Belgium,250042602,Leander,Dendoncker,Dendoncker,midfielders,19,False,Dendoncker,False,454,551,10,NA
2024450,Belgium,Russia,true,false,false,Belgium,250058949,Timothy,Castagne,Castagne,defenders,21,False,Castagne,False,501,859,11,NA
2024450,Belgium,Russia,false,true,false,Belgium,98078,Simon,Mignolet,Mignolet,goalkeepers,12,True,Mignolet,False,0,0,12,NA
2024450,Belgium,Russia,false,true,false,Belgium,250007046,Matz,Sels,Sels,goalkeepers,13,True,Sels,False,0,0,13,NA
2024450,Belgium,Russia,false,true,false,Belgium,71982,Thomas,Vermaelen,Vermaelen,defenders,3,False,Vermaelen,False,321,230,14,NA
2024450,Belgium,Russia,false,true,false,Belgium,1902160,Eden,Hazard,E. Hazard,midfielders,10,False,E. Hazard,False,643,310,15,NA
2024450,Belgium,Russia,false,true,false,Belgium,250029318,Thomas,Meunier,Meunier,defenders,15,False,Meunier,False,550,886,16,NA
2024450,Belgium,Russia,false,true,false,Belgium,250064362,Jason,Denayer,Denayer,defenders,18,False,Denayer,False,0,0,17,NA
2024450,Belgium,Russia,false,true,false,Belgium,1902165,Christian,Benteke,Benteke,forwards,20,False,Benteke,False,0,0,18,NA
2024450,Belgium,Russia,false,true,false,Belgium,250022315,Nacer,Chadli,Chadli,midfielders,22,False,Chadli,False,0,0,19,NA
2024450,Belgium,Russia,false,true,false,Belgium,250038932,Michy,Batshuayi,Batshuayi,forwards,23,False,Batshuayi,False,0,0,20,NA
2024450,Belgium,Russia,false,true,false,Belgium,250023009,Leandro,Trossard,Trossard,forwards,24,False,Trossard,False,0,0,21,NA
2024450,Belgium,Russia,false,true,false,Belgium,250113142,Jeremy,Doku,Doku,forwards,25,False,Doku,False,0,0,22,NA
2024450,Belgium,Russia,false,true,false,Belgium,250023003,Dennis,Praet,Praet,midfielders,26,False,Praet,False,621,690,23,NA
2024450,Belgium,Russia,false,false,true,Scotland,55522,Shaun,Maloney,None,ACO,,None,None,None,,,,NA
2024450,Belgium,Russia,false,false,true,Belgium,1902488,Piet,Erauw,None,ADMIN,,None,None,None,,,,NA
2024450,Belgium,Russia,false,false,true,Belgium,150415502,Erwin,Lemmens,None,ADMIN,,None,None,None,,,,NA
2024450,Belgium,Russia,false,false,true,Spain,250016130,Roberto,Martinez,None,CO,,None,None,None,,,,NA
2024450,Belgium,Russia,false,false,true,Belgium,250154901,Kristof,Sas,None,DOC,,None,None,None,,,,NA
2024450,Belgium,Russia,false,false,true,Wales,250123547,Richard,Evans,None,FTNCOA,,None,None,None,,,,NA
2024450,Belgium,Russia,false,false,true,Spain,250075949,Inaki,Vergara,None,GKCOA,,None,None,None,,,,NA
2024450,Belgium,Russia,false,false,true,Belgium,1902489,Guido,Van Onsem,None,KITMAN,,None,None,None,,,,NA
2024450,Belgium,Russia,false,false,true,France,24057,Thierry,Henry,None,OTH,,None,None,None,,,,NA
2024450,Belgium,Russia,false,false,true,Belgium,250082078,Geert,Neirynck,None,PH,,None,None,None,,,,NA
2024450,Belgium,Russia,false,false,true,England,250075930,Luke,Benstead,None,STCOA,,None,None,None,,,,NA
2024450,Belgium,Russia,true,false,false,Russia,1906051,Anton,Shunin,Shunin,goalkeepers,1,True,Shunin,False,868,503,1,NA
2024450,Belgium,Russia,true,false,false,Russia,250052963,,Mário Fernandes,Mário Fernandes,defenders,2,False,Mário Fernandes,False,520,860,2,NA
2024450,Belgium,Russia,true,false,false,Russia,250070391,Andrei,Semenov,Semenov,defenders,5,False,Semyonov,False,668,591,3,NA
2024450,Belgium,Russia,true,false,false,Russia,250021669,Magomed,Ozdoev,Ozdoev,midfielders,7,False,Ozdoev,False,469,507,4,NA
2024450,Belgium,Russia,true,false,false,Russia,250058228,Dmitri,Barinov,Barinov,midfielders,8,False,Barinov,False,521,606,5,NA
2024450,Belgium,Russia,true,false,false,Russia,250024491,Roman,Zobnin,Zobnin,midfielders,11,False,Zobnin,False,416,748,6,NA
2024450,Belgium,Russia,true,false,false,Russia,250105976,Georgi,Dzhikiya,Dzhikiya,defenders,14,False,Dzhikiia,False,658,351,7,NA
2024450,Belgium,Russia,true,false,false,Russia,250058227,Aleksandr,Golovin,Golovin,midfielders,17,False,Golovin,False,394,391,8,NA
2024450,Belgium,Russia,true,false,false,Russia,94880,Yuri,Zhirkov,Zhirkov,defenders,18,False,Zhirkov,False,606,188,9,NA
2024450,Belgium,Russia,true,false,false,Russia,97787,Artem,Dzyuba,Dzyuba,forwards,22,False,Dzyuba,True,260,519,10,NA
2024450,Belgium,Russia,true,false,false,Russia,250111090,Daler,Kuzyaev,Kuzyaev,midfielders,23,False,Kuzyaev,False,432,160,11,NA
2024450,Belgium,Russia,false,true,false,Russia,250154966,Yuri,Dyupin,Dyupin,goalkeepers,12,True,Diupin,False,1000,0,12,NA
2024450,Belgium,Russia,false,true,false,Russia,250090101,Matvei,Safonov,Safonov,goalkeepers,16,True,Safonov,False,1000,0,13,NA
2024450,Belgium,Russia,false,true,false,Russia,250116727,Igor,Diveev,Diveev,defenders,3,False,Diveev,False,637,732,14,NA
2024450,Belgium,Russia,false,true,false,Russia,250042589,Vyacheslav,Karavaev,Karavaev,defenders,4,False,Karavaev,False,515,101,15,NA
2024450,Belgium,Russia,false,true,false,Russia,250039177,Denis,Cheryshev,Cheryshev,midfielders,6,False,CHERYCHEV,False,391,281,16,NA
2024450,Belgium,Russia,false,true,false,Russia,250118442,Aleksandr,Sobolev,Sobolev,forwards,9,False,Sobolev,False,1000,0,17,NA
2024450,Belgium,Russia,false,true,false,Russia,1906990,Anton,Zabolotny,Zabolotny,forwards,10,False,Zabolotniy,False,1000,0,18,NA
2024450,Belgium,Russia,false,true,false,Russia,250083244,Aleksei,Miranchuk,Aleksei Miranchuk,midfielders,15,False,Miranchuk,False,355,482,19,NA
2024450,Belgium,Russia,false,true,false,Russia,250058763,Rifat,Zhemaletdinov,Zhemaletdinov,midfielders,19,False,Zhemaletdinov,False,1000,0,20,NA
2024450,Belgium,Russia,false,true,false,Russia,103984,Aleksei,Ionov,Ionov,midfielders,20,False,Ionov,False,1000,0,21,NA
2024450,Belgium,Russia,false,true,false,Russia,250102096,Roman,Evgenyev,Evgenyev,defenders,24,False,Evgenyev,False,1000,0,22,NA
2024450,Belgium,Russia,false,true,false,Russia,250135265,Maksim,Mukhin,Mukhin,midfielders,26,False,Mukhin,False,560,489,23,NA
2024450,Belgium,Russia,false,false,true,Russia,29516,Stanislav,Cherchesov,None,CO,,None,None,None,,,,NA
2024450,Belgium,Russia,false,false,true,Russia,2211694,Evgeny,Savin,None,DIR,,None,None,None,,,,NA
2024450,Belgium,Russia,false,false,true,Russia,150366186,Mikhail,Butovskiy,None,DOC,,None,None,None,,,,NA
2024450,Belgium,Russia,false,false,true,Russia,250018439,Eduard,Tsgoev,None,DOC,,None,None,None,,,,NA
2024450,Belgium,Russia,false,false,true,Russia,250050753,Eduard,Bezuglov,None,DOC,,None,None,None,,,,NA
2024450,Belgium,Russia,false,false,true,Lithuania,6794,Gintaras,Stauce,None,GKCOA,,None,None,None,,,,NA
2024450,Belgium,Russia,false,false,true,Russia,250050457,Andrey,Pronchev,None,MAS,,None,None,None,,,,NA
2024450,Belgium,Russia,false,false,true,Argentina,250074317,Sergio Gabriel,De San Martin,None,PH,,None,None,None,,,,NA
2024462,Croatia,Czech Republic,true,false,false,Croatia,250042625,Dominik,Livakovic,Livakovic,goalkeepers,1,True,Livakovic,False,80,486,1,NA
2024462,Croatia,Czech Republic,true,false,false,Croatia,1906421,Šime,Vrsaljko,Vrsaljko,defenders,2,False,VRSALJKO,False,395,829,2,NA
2024462,Croatia,Czech Republic,true,false,false,Croatia,103310,Ivan,Perišic,Perišic,midfielders,4,False,Perišic,False,645,517,3,NA
2024462,Croatia,Czech Republic,true,false,false,Croatia,97219,Dejan,Lovren,Lovren,defenders,6,False,Lovren,False,314,622,4,NA
2024462,Croatia,Czech Republic,true,false,false,Croatia,250066132,Josip,Brekalo,Brekalo,forwards,7,False,Brekalo,False,599,277,5,NA
2024462,Croatia,Czech Republic,true,false,false,Croatia,250023551,Mateo,Kovacic,Kovacic,midfielders,8,False,Kovacic,False,456,401,6,NA
2024462,Croatia,Czech Republic,true,false,false,Croatia,1906416,Andrej,Kramaric,Kramaric,forwards,9,False,Kramaric,False,637,495,7,NA
2024462,Croatia,Czech Republic,true,false,false,Croatia,74699,Luka,Modric,Modric,midfielders,10,False,MODRIC,True,458,600,8,NA
2024462,Croatia,Czech Republic,true,false,false,Croatia,250033878,Ante,Rebic,Rebic,forwards,17,False,A. Rebic,False,769,480,9,NA
2024462,Croatia,Czech Republic,true,false,false,Croatia,108567,Domagoj,Vida,Vida,defenders,21,False,Vida,False,331,351,10,NA
2024462,Croatia,Czech Republic,true,false,false,Croatia,250127284,Joško,Gvardiol,Gvardiol,defenders,25,False,Gvardiol,False,439,177,11,NA
2024462,Croatia,Czech Republic,false,true,false,Croatia,108956,Lovre,Kalinic,Kalinic,goalkeepers,12,True,Kalinic,False,0,0,12,NA
2024462,Croatia,Czech Republic,false,true,false,Croatia,250012526,Simon,Sluga,Sluga,goalkeepers,23,True,Sluga,False,0,0,13,NA
2024462,Croatia,Czech Republic,false,true,false,Croatia,250058183,Duje,Caleta-Car,Caleta-Car,defenders,5,False,Caleta-Car,False,0,0,14,NA
2024462,Croatia,Czech Republic,false,true,false,Croatia,250040564,Marcelo,Brozovic,Brozovic,midfielders,11,False,Brozovic,False,362,528,15,NA
2024462,Croatia,Czech Republic,false,true,false,Croatia,250066135,Nikola,Vlašic,Vlašic,midfielders,13,False,Vlašic,False,615,470,16,NA
2024462,Croatia,Czech Republic,false,true,false,Croatia,250042631,Mario,Pašalic,Pašalic,midfielders,15,False,Pašalic,False,0,0,17,NA
2024462,Croatia,Czech Republic,false,true,false,Croatia,250024176,Mislav,Oršic,Oršic,midfielders,18,False,Oršic,False,0,0,18,NA
2024462,Croatia,Czech Republic,false,true,false,Croatia,97206,Milan,Badelj,Badelj,midfielders,19,False,Badelj,False,0,0,19,NA
2024462,Croatia,Czech Republic,false,true,false,Croatia,250063394,Bruno,Petkovic,Petkovic,forwards,20,False,Petkovic,False,711,508,20,NA
2024462,Croatia,Czech Republic,false,true,false,Croatia,250078379,Josip,Juranovic,Juranovic,defenders,22,False,Juranovic,False,0,0,21,NA
2024462,Croatia,Czech Republic,false,true,false,Croatia,250116707,Domagoj,Bradaric,Bradaric,defenders,24,False,Bradaric,False,0,0,22,NA
2024462,Croatia,Czech Republic,false,true,false,Croatia,250098468,Luka,Ivanušec,Ivanušec,midfielders,26,False,Ivanušec,False,606,782,23,NA
2024462,Croatia,Czech Republic,false,false,true,Croatia,3005,Dražen,Ladic,None,ACO,,None,None,None,,,,NA
2024462,Croatia,Czech Republic,false,false,true,Croatia,285880,Iva,Olivari-Uliša,None,ADMIN,,None,None,None,,,,NA
2024462,Croatia,Czech Republic,false,false,true,Croatia,32890,Zlatko,Dalic,None,CO,,None,None,None,,,,NA
2024462,Croatia,Czech Republic,false,false,true,Croatia,283535,Saša,Jankovic,None,DOC,,None,None,None,,,,NA
2024462,Croatia,Czech Republic,false,false,true,Croatia,250122706,Luka,Milanovic,None,FTNCOA,,None,None,None,,,,NA
2024462,Croatia,Czech Republic,false,false,true,Croatia,26149,Marjan,Mrmic,None,GKCOA,,None,None,None,,,,NA
2024462,Croatia,Czech Republic,false,false,true,Croatia,150384357,Goran,Vincek,None,KITMAN,,None,None,None,,,,NA
2024462,Croatia,Czech Republic,false,false,true,None,69622,None,None,None,OTH,,None,None,None,,,,NA
2024462,Croatia,Czech Republic,false,false,true,None,286564,None,None,None,OTH,,None,None,None,,,,NA
2024462,Croatia,Czech Republic,false,false,true,Croatia,290018,Miroslav,Jamnic,None,PH,,None,None,None,,,,NA
2024462,Croatia,Czech Republic,false,false,true,Croatia,250072787,Goran,Beloglavec,None,PH,,None,None,None,,,,NA
2024462,Croatia,Czech Republic,true,false,false,Czech Republic,250000898,Tomáš,Vaclík,Vaclík,goalkeepers,1,True,Vaclík,False,886,482,1,NA
2024462,Croatia,Czech Republic,true,false,false,Czech Republic,250000900,Ondrej,Celustka,Celustka,defenders,3,False,Celustka,False,682,567,2,NA
2024462,Croatia,Czech Republic,true,false,false,Czech Republic,250061048,Vladimír,Coufal,Coufal,defenders,5,False,Coufal,False,554,839,3,NA
2024462,Croatia,Czech Republic,true,false,false,Czech Republic,250011913,Tomáš,Kalas,Kalas,defenders,6,False,Kalas,False,688,446,4,NA
2024462,Croatia,Czech Republic,true,false,false,Czech Republic,250040527,Vladimír,Darida,Darida,midfielders,8,False,Darida,True,398,488,5,NA
2024462,Croatia,Czech Republic,true,false,false,Czech Republic,250054481,Tomáš,Holeš,Holeš,defenders,9,False,Holeš,False,538,487,6,NA
2024462,Croatia,Czech Republic,true,false,false,Czech Republic,250055110,Patrik,Schick,Schick,forwards,10,False,Schick,False,293,568,7,NA
2024462,Croatia,Czech Republic,true,false,false,Czech Republic,150296281,Lukáš,Masopust,Masopust,midfielders,12,False,Masopust,False,384,721,8,NA
2024462,Croatia,Czech Republic,true,false,false,Czech Republic,250081964,Jakub,Jankto,Jankto,midfielders,14,False,Jankto,False,395,316,9,NA
2024462,Croatia,Czech Republic,true,false,false,Czech Republic,250066618,Tomáš,Soucek,Soucek,midfielders,15,False,Soucek,False,513,480,10,NA
2024462,Croatia,Czech Republic,true,false,false,Czech Republic,1907136,Jan,Boril,Boril,defenders,18,False,Boril,False,551,162,11,NA
2024462,Croatia,Czech Republic,false,true,false,Czech Republic,250045608,Aleš,Mandous,Mandous,goalkeepers,16,True,Mandous,False,1000,0,12,NA
2024462,Croatia,Czech Republic,false,true,false,Czech Republic,250023590,Tomáš,Koubek,Koubek,goalkeepers,23,True,Koubek,False,1000,0,13,NA
2024462,Croatia,Czech Republic,false,true,false,Czech Republic,250004178,Pavel,Kaderábek,Kaderábek,defenders,2,False,Kaderábek,False,1000,0,14,NA
2024462,Croatia,Czech Republic,false,true,false,Czech Republic,250014597,Jakub,Brabec,Brabec,defenders,4,False,Brabec,False,1000,0,15,NA
2024462,Croatia,Czech Republic,false,true,false,Czech Republic,250092717,Antonín,Barák,Barák,midfielders,7,False,Barák,False,438,588,16,NA
2024462,Croatia,Czech Republic,false,true,false,Czech Republic,250029287,Michael,Krmencík,Krmencík,forwards,11,False,Krmencik,False,262,516,17,NA
2024462,Croatia,Czech Republic,false,true,false,Czech Republic,250055928,Petr,Ševcík,Ševcík,midfielders,13,False,Ševcík,False,406,707,18,NA
2024462,Croatia,Czech Republic,false,true,false,Czech Republic,250124916,David,Zima,Zima,defenders,17,False,Zima,False,1000,0,19,NA
2024462,Croatia,Czech Republic,false,true,false,Czech Republic,250114001,Adam,Hložek,Hložek,forwards,19,False,Hložek,False,391,215,20,NA
2024462,Croatia,Czech Republic,false,true,false,Czech Republic,1909688,Matej,Vydra,Vydra,forwards,20,False,Vydra,False,1000,0,21,NA
2024462,Croatia,Czech Republic,false,true,false,Czech Republic,250077921,Alex,Král,Král,midfielders,21,False,Král,False,484,500,22,NA
2024462,Croatia,Czech Republic,false,true,false,Czech Republic,102696,Tomáš,Pekhart,Pekhart,forwards,24,False,Pekhart,False,1000,0,23,NA
2024462,Croatia,Czech Republic,false,false,true,Czech Republic,250085667,Jirí,Chytrý,None,ACO,,None,None,None,,,,NA
2024462,Croatia,Czech Republic,false,false,true,Czech Republic,19310,Jaroslav,Šilhavý,None,CO,,None,None,None,,,,NA
2024462,Croatia,Czech Republic,false,false,true,Czech Republic,250104233,Petr,Krejcí Sr.,None,DOC,,None,None,None,,,,NA
2024462,Croatia,Czech Republic,false,false,true,Czech Republic,250099030,Pavel,Cvancara,None,FTNCOA,,None,None,None,,,,NA
2024462,Croatia,Czech Republic,false,false,true,Czech Republic,26231,Radek,Cerný,None,GKCOA,,None,None,None,,,,NA
2024462,Croatia,Czech Republic,false,false,true,Czech Republic,250085669,Milan,Veselý,None,GKCOA,,None,None,None,,,,NA
2024462,Croatia,Czech Republic,false,false,true,Czech Republic,250075636,Josef,Hamšík,None,KITMAN,,None,None,None,,,,NA
2024462,Croatia,Czech Republic,false,false,true,Czech Republic,15717,Tomáš,Galásek,None,OTH,,None,None,None,,,,NA
2024462,Croatia,Czech Republic,false,false,true,None,150127801,None,None,None,OTH,,None,None,None,,,,NA
2024462,Croatia,Czech Republic,false,false,true,Czech Republic,150161644,Martin,Janoušek,None,PH,,None,None,None,,,,NA
2024462,Croatia,Czech Republic,false,false,true,None,250110183,None,None,None,TECDIR,,None,None,None,,,,NA
2024472,Croatia,Scotland,true,false,false,Croatia,250042625,Dominik,Livakovic,Livakovic,goalkeepers,1,True,Livakovic,False,93,511,1,NA
2024472,Croatia,Scotland,true,false,false,Croatia,103310,Ivan,Perišic,Perišic,midfielders,4,False,Perišic,False,636,205,2,NA
2024472,Croatia,Scotland,true,false,false,Croatia,97219,Dejan,Lovren,Lovren,defenders,6,False,Lovren,False,307,650,3,NA
2024472,Croatia,Scotland,true,false,false,Croatia,250023551,Mateo,Kovacic,Kovacic,midfielders,8,False,Kovacic,False,539,333,4,NA
2024472,Croatia,Scotland,true,false,false,Croatia,74699,Luka,Modric,Modric,midfielders,10,False,MODRIC,True,520,646,5,NA
2024472,Croatia,Scotland,true,false,false,Croatia,250040564,Marcelo,Brozovic,Brozovic,midfielders,11,False,Brozovic,False,435,528,6,NA
2024472,Croatia,Scotland,true,false,false,Croatia,250066135,Nikola,Vlašic,Vlašic,midfielders,13,False,Vlašic,False,659,658,7,NA
2024472,Croatia,Scotland,true,false,false,Croatia,250063394,Bruno,Petkovic,Petkovic,forwards,20,False,Petkovic,False,719,508,8,NA
2024472,Croatia,Scotland,true,false,false,Croatia,108567,Domagoj,Vida,Vida,defenders,21,False,Vida,False,305,387,9,NA
2024472,Croatia,Scotland,true,false,false,Croatia,250078379,Josip,Juranovic,Juranovic,defenders,22,False,Juranovic,False,472,887,10,NA
2024472,Croatia,Scotland,true,false,false,Croatia,250127284,Joško,Gvardiol,Gvardiol,defenders,25,False,Gvardiol,False,447,165,11,NA
2024472,Croatia,Scotland,false,true,false,Croatia,108956,Lovre,Kalinic,Kalinic,goalkeepers,12,True,Kalinic,False,0,0,12,NA
2024472,Croatia,Scotland,false,true,false,Croatia,250012526,Simon,Sluga,Sluga,goalkeepers,23,True,Sluga,False,0,0,13,NA
2024472,Croatia,Scotland,false,true,false,Croatia,1906421,Šime,Vrsaljko,Vrsaljko,defenders,2,False,VRSALJKO,False,0,0,14,NA
2024472,Croatia,Scotland,false,true,false,Croatia,250084988,Borna,Barišic,Barišic,defenders,3,False,Barišic,False,446,203,15,NA
2024472,Croatia,Scotland,false,true,false,Croatia,250058183,Duje,Caleta-Car,Caleta-Car,defenders,5,False,Caleta-Car,False,0,0,16,NA
2024472,Croatia,Scotland,false,true,false,Croatia,250066132,Josip,Brekalo,Brekalo,forwards,7,False,Brekalo,False,0,0,17,NA
2024472,Croatia,Scotland,false,true,false,Croatia,1906416,Andrej,Kramaric,Kramaric,forwards,9,False,Kramaric,False,729,497,18,NA
